       N        P        K  Soil_pH  Soil_Moisture  Organic_Carbon  Temperature  Humidity  Rainfall  Sunlight_Hours  Wind_Speed Crop_Type  Crop_Yield_ton_per_hectare
0.765101 0.976190 0.736434 0.729412       0.357471        0.361538     0.255667  0.897132  0.297215        0.327143    0.994118 Sugarcane                       74.84
0.926174 0.571429 0.046512 0.885294       0.735347        0.046154     0.260000  0.213404  0.486696        0.392857    0.660588     Wheat                        9.71
0.583893 0.761905 0.550388 0.632353       0.919584        0.630769     0.266333  0.314938  0.402544        0.920000    0.794118      Rice                        9.39
0.322148 0.440476 0.976744 0.020588       0.372074        0.784615     0.282333  0.073525  0.358498        0.431429    0.403529     Wheat                        7.51
0.993289 0.976190 0.286822 0.120588       0.688338        0.792308     0.851333  0.915138  0.892074        0.241429    0.074706      Rice                       10.48
0.765101 0.607143 0.930233 0.161765       0.635127        0.484615     0.039000  0.526175  0.724541        0.344286    0.940000     Maize                       11.43
0.416107 0.000000 0.682171 0.211765       0.422084        0.138462     0.989000  0.089863  0.944724        0.530000    0.329412     Wheat                        8.24
0.691275 0.464286 0.209302 0.800000       0.065813        0.061538     0.281667  0.397466  0.071837        0.157143    0.151176 Sugarcane                       71.28
0.550336 0.952381 0.705426 0.308824       0.473495        0.053846     0.028000  0.381127  0.827457        0.051429    0.155294    Potato                       26.07
0.684564 0.238095 0.410853 0.311765       0.354271        0.246154     0.175000  0.050684  0.327949        0.404286    0.135882    Cotton                        7.04
0.107383 0.166667 0.891473 0.755882       0.550310        0.138462     0.942000  0.347616  0.591020        0.895714    0.429412     Maize                       10.09
0.033557 0.583333 0.891473 0.411765       0.125425        0.169231     0.997667  0.292764  0.703749        0.927143    0.860000    Potato                       23.03
0.979866 0.559524 0.922481 0.064706       0.724345        0.700000     0.246667  0.919640  0.141357        0.832857    0.147059    Potato                       24.88
0.181208 0.369048 0.310078 0.585294       0.787958        0.176923     0.225333  0.806936  0.748623        0.170000    0.755294    Cotton                        6.19
0.248322 0.571429 0.279070 0.129412       0.388478        0.692308     0.836000  0.160053  0.340616        0.048571    0.072353 Sugarcane                       74.23
0.791946 0.797619 0.961240 0.570588       0.175235        0.353846     0.914333  0.931644  0.278432        0.528571    0.120588      Rice                        7.95
0.241611 0.523810 0.581395 0.779412       0.623725        0.776923     0.650333  0.743248  0.471532        0.677143    0.116471      Rice                        7.98
0.765101 0.369048 0.279070 0.929412       0.955991        0.161538     0.935667  0.490830  0.783111        0.655714    0.516471     Maize                       13.54
0.449664 0.035714 0.775194 0.067647       0.700740        0.023077     0.950000  0.432644  0.408984        0.270000    0.879412    Potato                       24.86
0.281879 0.761905 0.232558 0.302941       0.123425        0.092308     0.759667  0.926976  0.545250        0.338571    0.744118 Sugarcane                       74.60
0.382550 0.833333 0.689922 0.652941       0.397279        0.969231     0.348667  0.305435  0.238345        0.967143    0.864118     Maize                        8.76
0.080537 0.857143 0.038760 0.314706       0.915583        0.538462     0.149333  0.370624  0.317799        0.427143    0.864118    Potato                       24.66
0.342282 0.761905 0.728682 0.450000       0.634527        0.607692     0.517667  0.691230  0.941710        0.648571    0.114118      Rice                       10.53
0.382550 0.940476 0.914729 0.020588       0.147229        0.969231     0.289667  0.759420  0.919257        0.500000    0.551176    Potato                       28.08
0.208054 0.202381 0.844961 0.694118       0.724745        0.776923     0.118667  0.327109  0.887827        0.854286    0.788824    Potato                       27.54
0.697987 0.630952 0.922481 0.882353       0.353671        0.115385     0.394000  0.922141  0.388420        0.837143    0.949412 Sugarcane                       74.09
0.550336 0.547619 1.000000 0.976471       0.489698        0.423077     0.479667  0.256085  0.029085        0.648571    0.684118     Wheat                        6.98
0.657718 0.059524 0.945736 0.829412       0.415083        0.823077     0.662000  0.347449  0.919298        0.931429    0.856471    Cotton                        6.85
0.691275 0.773810 0.217054 0.032353       0.725745        0.661538     0.221000  0.196399  0.400703        0.207143    0.371765     Maize                       11.03
0.181208 0.095238 0.844961 0.652941       0.218044        0.215385     0.868333  0.537179  0.803755        0.537143    0.705882    Cotton                        8.92
0.859060 0.797619 0.930233 0.497059       0.388478        0.807692     0.185333  0.999500  0.515693        0.234286    0.370588     Wheat                       11.09
0.315436 0.261905 0.527132 0.938235       0.744749        0.561538     0.997333  0.718073  0.893627        0.102857    0.194706      Rice                        8.07
0.261745 0.500000 0.046512 0.902941       0.704941        0.784615     0.557000  0.471324  0.116723        0.771429    0.065294 Sugarcane                       72.41
0.644295 0.595238 0.984496 0.988235       0.201840        0.623077     0.147000  0.983161  0.829970        0.612857    0.884706     Wheat                        6.51
0.758389 0.845238 0.426357 0.861765       0.350670        0.461538     0.834333  0.049016  0.867628        0.104286    0.064706    Cotton                        7.30
0.879195 0.285714 0.976744 0.547059       0.014403        0.730769     0.253667  0.285762  0.289963        0.988571    0.999412    Potato                       24.35
0.912752 0.940476 0.589147 0.714706       0.530306        0.869231     0.188333  0.838279  0.625320        0.084286    0.510588     Wheat                        8.80
0.738255 0.404762 0.472868 0.964706       0.281056        0.469231     0.134667  0.524341  0.054772        0.687143    0.504118      Rice                        5.74
0.959732 0.190476 0.565891 0.579412       0.011802        0.030769     0.551000  0.004502  0.313312        0.604286    0.073529     Wheat                        9.55
0.503356 0.202381 0.108527 0.841176       0.424885        0.592308     0.879333  0.456819  0.372567        0.414286    0.074706     Wheat                        9.01
0.201342 0.309524 0.403101 0.941176       0.926985        0.092308     0.897000  0.021674  0.094631        0.861429    0.718235     Maize                        7.31
0.791946 0.166667 0.922481 0.570588       0.923585        0.323077     0.785667  0.573525  0.433302        0.350000    0.442941 Sugarcane                       77.58
0.946309 0.952381 0.263566 0.158824       0.372274        0.546154     0.581333  0.632711  0.648029        0.822857    0.177647 Sugarcane                       76.68
0.161074 0.809524 0.100775 0.155882       0.449290        0.346154     0.530000  0.201234  0.649306        0.592857    0.202353     Maize                       11.26
0.221477 0.940476 0.713178 0.114706       0.242649        0.284615     0.373667  0.986662  0.469943        0.392857    0.231765 Sugarcane                       74.73
0.442953 0.166667 0.937984 0.476471       0.068414        0.023077     0.044000  0.833945  0.123219        0.344286    0.810588      Rice                        5.91
0.785235 0.488095 0.131783 0.479412       0.694139        0.269231     0.836667  0.463821  0.078529        0.261429    0.611765    Cotton                        4.75
0.483221 0.392857 0.992248 0.617647       0.800160        0.384615     0.999333  0.309436  0.822650        0.017143    0.072353    Cotton                        8.93
0.167785 0.559524 0.961240 0.482353       0.880376        0.292308     0.921000  0.012171  0.559614        0.621429    0.690588     Wheat                       10.13
0.986577 0.976190 0.201550 0.973529       0.935387        0.630769     0.933000  0.693398  0.750048        0.454286    0.520000    Potato                       26.41
0.691275 0.083333 0.488372 0.291176       0.916183        0.669231     0.333333  0.262754  0.032775        0.337143    0.580000 Sugarcane                       73.78
0.060403 0.107143 0.457364 0.873529       0.027405        0.776923     0.099333  0.394632  0.441474        0.175714    0.302353     Maize                        9.03
0.442953 0.047619 0.100775 0.100000       0.978196        0.184615     0.871667  0.428643  0.904029        0.001429    0.017647    Cotton                       10.47
0.026846 0.559524 0.891473 0.602941       0.379676        0.615385     0.763667  0.853951  0.708204        0.675714    0.508824    Cotton                        9.43
0.174497 0.297619 0.705426 0.647059       0.886377        0.430769     0.390333  0.851450  0.766510        0.860000    0.595294 Sugarcane                       74.38
0.751678 0.261905 0.651163 0.773529       0.440888        0.323077     0.833667  0.776259  0.471079        0.351429    0.645294     Wheat                        8.60
0.093960 0.726190 0.666667 0.502941       0.422284        0.484615     0.138667  0.766922  0.745173        0.541429    0.442353      Rice                       10.94
0.697987 0.142857 0.922481 0.197059       0.011202        0.484615     0.651000  0.494665  0.672271        0.598571    0.560588     Maize                        9.70
